Person_ID,Site_ID,taxonomic_group,detailed_outcome,outcome_units,outcome_notes,sampling_method,processing_method,sample_area,sample_depth,fire_severity,comparison_type,last_burned_control,last_burned_treatment,control_mean,control_var,control_n,treatment_mean,treatment_var,treatment_n,before_control_mean,before_control_var,before_control_n,before_treatment_mean,before_treatment_var,before_treatment_n,var_type,comparison_location,precise_p_value,approximate_p_value,control_mean_conservative,treatment_mean_conservative,control_mean_estimate,Control_var_estimate,treatment_mean_estimate,treatment_var_estimate,ag_severity_reported,ag_severity_units,ag_severity_index,bg_severity_reported,bg_severity_units,bg_severity_index,Control_mean_combined,Control_var_combined,Treatment_mean_combined,Treatment_var_combined
Niamh,deAndrade_2011_3,Scarabaeoidea,density of individuals,Number of individuals,,Flight intercept traps,NA,20000.00,NA,,unburned vs burned,-999,611,17.93,3.7,32,22.47,11.7,32,-999,-999,-999,-999,-999,-999,Standard error,Table 1,,,17.93,22.47,,,,,,,,,,,17.93,3.7,22.47,11.7
Niamh,deAndrade_2011_4,Scarabaeoidea,density of individuals,Number of individuals,,pitfall traps,NA,176.71,0,,unburned vs burned,-999,611,12.33,2.2,32,31.8,4.6,32,-999,-999,-999,-999,-999,-999,Standard error,Table 1,,,12.33,31.8,,,,,,,,,,,12.33,2.2,31.8,4.6
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Canthon curvodilatatus,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,2.290734824,,72,1.830670927,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,2.290734824,1.830670927,,,,,,,,,,,2.290734824,,1.830670927,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Canthidium aff. Barbacenicum,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,1.926517572,,72,1.696485623,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,1.926517572,1.696485623,,,,,,,,,,,1.926517572,,1.696485623,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Trichillum externepunctatum ,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,1.763578275,,72,0.776357827,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,1.763578275,0.776357827,,,,,,,,,,,1.763578275,,0.776357827,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Canthon aff. chalybaeus ,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,1.744408946,,72,0.996805112,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,1.744408946,0.996805112,,,,,,,,,,,1.744408946,,0.996805112,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Canthidium aff. viride ,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,1.600638978,,72,2.57827476,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,1.600638978,2.57827476,,,,,,,,,,,1.600638978,,2.57827476,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Dichotomius opacipennis ,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,1.313099042,,72,0,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,1.313099042,0.0000001,,,,,,,,,,,1.313099042,,0,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Canthon quinquemaculatus,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,1.284345048,,72,1.437699681,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,1.284345048,1.437699681,,,,,,,,,,,1.284345048,,1.437699681,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Coprophanaeus spitzi ,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,1.150159744,,72,1.111821086,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,1.150159744,1.111821086,,,,,,,,,,,1.150159744,,1.111821086,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Onthophagus hircus ,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,1.121405751,,72,0.297124601,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,1.121405751,0.297124601,,,,,,,,,,,1.121405751,,0.297124601,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Canthon histrio ,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,0.853035144,,72,1.313099042,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,0.853035144,1.313099042,,,,,,,,,,,0.853035144,,1.313099042,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Ateuchus sp.,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,0.785942492,,72,0,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,0.785942492,0.0000001,,,,,,,,,,,0.785942492,,0,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Canthon cinctellus ,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,0.785942492,,72,1.45686901,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,0.785942492,1.45686901,,,,,,,,,,,0.785942492,,1.45686901,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Canthon daguerrei ,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,0.785942492,,72,2.185303514,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,0.785942492,2.185303514,,,,,,,,,,,0.785942492,,2.185303514,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Coprophanaeus milon ,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,0.785942492,,72,0.690095847,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,0.785942492,0.690095847,,,,,,,,,,,0.785942492,,0.690095847,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Ateuchus aff. viridimicans ,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,0.699680511,,72,1.226837061,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,0.699680511,1.226837061,,,,,,,,,,,0.699680511,,1.226837061,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Dichotomius nisus ,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,0.699680511,,72,0.479233227,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,0.699680511,0.479233227,,,,,,,,,,,0.699680511,,0.479233227,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Canthidium cuprinum ,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,0.61341853,,72,0.4792332,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,0.61341853,0.4792332,,,,,,,,,,,0.61341853,,0.4792332,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Ontherus appendiculatus ,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,0.603833866,,72,0.594249201,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,0.603833866,0.594249201,,,,,,,,,,,0.603833866,,0.594249201,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Ontherus sulcator ,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,0.603833866,,72,0.594249201,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,0.603833866,0.594249201,,,,,,,,,,,0.603833866,,0.594249201,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Coprophanaeus bonariensis ,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,0.488817891,,72,0,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,0.488817891,0.0000001,,,,,,,,,,,0.488817891,,0,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Dichotomius bos ,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,0.488817891,,72,0.297124601,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,0.488817891,0.297124601,,,,,,,,,,,0.488817891,,0.297124601,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Digitonthophagus gazella ,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,0.479233227,,72,0,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,0.479233227,0.0000001,,,,,,,,,,,0.479233227,,0,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Eurysternus aeneus ,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,0.488817891,,72,0,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,0.488817891,0.0000001,,,,,,,,,,,0.488817891,,0,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Eurysternus caribaeus ,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,0.488817891,,72,0,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,0.488817891,0.0000001,,,,,,,,,,,0.488817891,,0,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Onthophagus ptox ,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,0.488817891,,72,0,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,0.488817891,0.0000001,,,,,,,,,,,0.488817891,,0,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Canthon maldonadoi ,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,0.297124601,,72,0.603833866,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,0.297124601,0.603833866,,,,,,,,,,,0.297124601,,0.603833866,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Coprophanaeus ensifer ,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,0.306709265,,72,0,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,0.306709265,0.0000001,,,,,,,,,,,0.306709265,,0,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Deltochilum pseudoicarus ,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,0,,72,0.469648562,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,0.0000001,0.469648562,,,,,,,,,,,0,,0.469648562,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Dendropaemon nitidicollis ,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,0,,72,0.479233227,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,0.0000001,0.479233227,,,,,,,,,,,0,,0.479233227,
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals,Malagoniella astyanax ,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,0,,72,0.297124601,,64,-999,-999,-999,-999,-999,-999,No variability measure reported,Figure 2,,,0.0000001,0.297124601,,,,,,,,,,,0,,0.297124601,
Niamh,Gonçalves_2022_1,Scarabaeoidea,species richness,Number of species,,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,7.169811321,10,72,7.654986523,12.11956522,64,-999,-999,-999,-999,-999,-999,Range,Figure 3,,>0.05,7.169811321,7.654986523,,,,,,,,,,,7.169811321,10,7.654986523,12.11956522
Niamh,Gonçalves_2022_1,Scarabaeoidea,density of individuals,Number of individuals ,,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,60.81081081,60.48387097,72,59.18918919,244.3548387,64,-999,-999,-999,-999,-999,-999,Range,Figure 3,,>0.05,60.81081081,59.18918919,,,,,,,,,,,60.81081081,60.48387097,59.18918919,244.3548387
Niamh,Gonçalves_2022_1,Scarabaeoidea,biomass,Biomass (g),,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,2.125,2.383419689,72,2.458333333,6.632124352,64,-999,-999,-999,-999,-999,-999,Range,Figure 3,,>0.05,2.125,2.458333333,,,,,,,,,,,2.125,2.383419689,2.458333333,6.632124352
Niamh,Gonçalves_2022_1,Scarabaeoidea,Shannon Index,Shannon Index,,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,0.708661417,0.309210526,72,1.368421053,1.187664042,64,-999,-999,-999,-999,-999,-999,Range,Figure 3,,>0.05,1.565789474,1.368421053,,,,,,,,,,,0.708661417,0.309210526,1.368421053,1.187664042
Niamh,Gonçalves_2022_1,Scarabaeoidea,Simpson's Diversity Index,Simpson's Diversity Index,,pitfall traps,NA,176.71,0,,unburned vs burned,-999,488,1.565789474,0.216145833,72,1.368421053,0.4140625,64,-999,-999,-999,-999,-999,-999,Range,Figure 3,,>0.05,1.565789474,1.368421053,,,,,,,,,,,1.565789474,0.216145833,1.368421053,0.4140625
Niamh,GarciaVillanueva_1998_1,Scarabaeoidea,density of individuals,Number of individuals,Onthophagus punctatus,pitfall traps,NA,38.48,0,,unburned vs burned,-999,275,0,,6,0.4,,15,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.0000001,0.4,,,,,Whole above-ground biomass was destroyed,Categorical,100,,,,0,,0.4,
Niamh,GarciaVillanueva_1998_2,Scarabaeoidea,density of individuals,Number of individuals,Onthophagus punctatus,pitfall traps,NA,38.48,0,,unburned vs burned,-999,1508,0,,6,0,,15,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.0000001,0.0000001,,,,,Whole above-ground biomass was destroyed,Categorical,100,,,,0,,0,
Niamh,GarciaVillanueva_1998_1,Scarabaeoidea,density of individuals,Number of individuals,Onthophagus furcatus,pitfall traps,NA,38.48,0,,unburned vs burned,-999,275,0,,6,0,,15,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.0000001,0.0000001,,,,,Whole above-ground biomass was destroyed,Categorical,100,,,,0,,0,
Niamh,GarciaVillanueva_1998_2,Scarabaeoidea,density of individuals,Number of individuals,Onthophagus furcatus,pitfall traps,NA,38.48,0,,unburned vs burned,-999,1508,0,,6,0.1,,15,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.0000001,0.1,,,,,Whole above-ground biomass was destroyed,Categorical,100,,,,0,,0.1,
Niamh,GarciaVillanueva_1998_1,Scarabaeoidea,density of individuals,Number of individuals,Rhizotrogus marginipes,pitfall traps,NA,38.48,0,,unburned vs burned,-999,275,0,,6,0,,15,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.0000001,0.0000001,,,,,Whole above-ground biomass was destroyed,Categorical,100,,,,0,,0,
Niamh,GarciaVillanueva_1998_2,Scarabaeoidea,density of individuals,Number of individuals,Rhizotrogus marginipes,pitfall traps,NA,38.48,0,,unburned vs burned,-999,1508,0,,6,0.1,,15,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.0000001,0.1,,,,,Whole above-ground biomass was destroyed,Categorical,100,,,,0,,0.1,
Niamh,GarciaVillanueva_1998_1,Scarabaeoidea,density of individuals,Number of individuals,Ochodaeus chrysomeloides,pitfall traps,NA,38.48,0,,unburned vs burned,-999,275,0,,6,0,,15,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.0000001,0.0000001,,,,,Whole above-ground biomass was destroyed,Categorical,100,,,,0,,0,
Niamh,GarciaVillanueva_1998_2,Scarabaeoidea,density of individuals,Number of individuals,Ochodaeus chrysomeloides,pitfall traps,NA,38.48,0,,unburned vs burned,-999,1508,0,,6,0.1,,15,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.0000001,0.1,,,,,Whole above-ground biomass was destroyed,Categorical,100,,,,0,,0.1,
Niamh,Campbell_2018_1,Scarabaeoidea,density of individuals,Number of individuals,Aphodiinae,pitfall traps,NA,NA,0,,unburned vs burned,7300,408,2.67,1.76,54,3,3,54,-999,-999,-999,-999,-999,-999,Standard error,Table 1,,>0.05,2.67,3,,,,,,,,,,,2.67,1.76,3,3
Niamh,Campbell_2018_1,Scarabaeoidea,density of individuals,Number of individuals,Ateuchus histeroides,pitfall traps,NA,NA,0,,unburned vs burned,7300,408,0.33,0.33,54,8.67,4.63,54,-999,-999,-999,-999,-999,-999,Standard error,Table 1,,<0.05,0.33,8.67,,,,,,,,,,,0.33,0.33,8.67,4.63
Niamh,Campbell_2018_1,Scarabaeoidea,density of individuals,Number of individuals,Canthon spp.,pitfall traps,NA,NA,0,,unburned vs burned,7300,408,3.67,2.72,54,4,2.65,54,-999,-999,-999,-999,-999,-999,Standard error,Table 1,,,3.67,4,,,,,,,,,,,3.67,2.72,4,2.65
Niamh,Campbell_2018_1,Scarabaeoidea,density of individuals,Number of individuals,Canthon viridis,pitfall traps,NA,NA,0,,unburned vs burned,7300,408,26,7.55,54,40,2.89,54,-999,-999,-999,-999,-999,-999,Standard error,Table 1,,,26,40,,,,,,,,,,,26,7.55,40,2.89
Niamh,Campbell_2018_1,Scarabaeoidea,density of individuals,Number of individuals,Onthophagus spp.,pitfall traps,NA,NA,0,,unburned vs burned,7300,408,21.33,5.93,54,13.33,1.33,54,-999,-999,-999,-999,-999,-999,Standard error,Table 1,,,21.33,13.33,,,,,,,,,,,21.33,5.93,13.33,1.33
Niamh,Campbell_2018_1,Scarabaeoidea,density of individuals,Number of individuals,Odonteus sp.,pitfall traps,NA,NA,0,,unburned vs burned,7300,408,0.02,,54,0,,54,-999,-999,-999,-999,-999,-999,No variability measure reported,Appendix A,,,,,,,,,,,,,,,0.02,,0,
Niamh,Campbell_2018_1,Scarabaeoidea,density of individuals,Number of individuals,Geotrupes sp.,pitfall traps,NA,NA,0,,unburned vs burned,7300,408,0.06,,54,0.06,,54,-999,-999,-999,-999,-999,-999,No variability measure reported,Appendix A,,,,,,,,,,,,,,,0.06,,0.06,
Niamh,Campbell_2018_1,Scarabaeoidea,density of individuals,Number of individuals,Trichiotinus sp.,pitfall traps,NA,NA,0,,unburned vs burned,7300,408,0,,54,0.02,,54,-999,-999,-999,-999,-999,-999,No variability measure reported,Appendix A,,,,,,,,,,,,,,,0,,0.02,
Niamh,Campbell_2018_1,Scarabaeoidea,density of individuals,Number of individuals,Serica sp.,pitfall traps,NA,NA,0,,unburned vs burned,7300,408,0,,54,0,,54,-999,-999,-999,-999,-999,-999,No variability measure reported,Appendix A,,,,,,,,,,,,,,,0,,0,
Niamh,Campbell_2018_1,Scarabaeoidea,density of individuals,Number of individuals,Phyllophaga sp.,pitfall traps,NA,NA,0,,unburned vs burned,7300,408,0,,54,0,,54,-999,-999,-999,-999,-999,-999,No variability measure reported,Appendix A,,,,,,,,,,,,,,,0,,0,
Niamh,Campbell_2018_1,Scarabaeoidea,density of individuals,Number of individuals,Diplotaxis sp.,pitfall traps,NA,NA,0,,unburned vs burned,7300,408,0,,54,0.02,,54,-999,-999,-999,-999,-999,-999,No variability measure reported,Appendix A,,,,,,,,,,,,,,,0,,0.02,
Niamh,Campbell_2018_1,Scarabaeoidea,density of individuals,Number of individuals,Macrodactylus sp.,pitfall traps,NA,NA,0,,unburned vs burned,7300,408,0,,54,0,,54,-999,-999,-999,-999,-999,-999,No variability measure reported,Appendix A,,,,,,,,,,,,,,,0,,0,
Niamh,Campbell_2018_1,Scarabaeoidea,density of individuals,Number of individuals,Phyllophaga sp.,pitfall traps,NA,NA,0,,unburned vs burned,7300,408,0.04,,54,0.02,,54,-999,-999,-999,-999,-999,-999,No variability measure reported,Appendix A,,,,,,,,,,,,,,,0.04,,0.02,
Niamh,Campbell_2018_1,Scarabaeoidea,density of individuals,Number of individuals,Serica sp.,pitfall traps,NA,NA,0,,unburned vs burned,7300,408,0,,54,0.15,,54,-999,-999,-999,-999,-999,-999,No variability measure reported,Appendix A,,,,,,,,,,,,,,,0,,0.15,
Niamh,Campbell_2018_1,Scarabaeoidea,density of individuals,Number of individuals,Melolonthinae,pitfall traps,NA,NA,0,,unburned vs burned,7300,408,0,,54,0,,54,-999,-999,-999,-999,-999,-999,No variability measure reported,Appendix A,,,,,,,,,,,,,,,0,,0,
Niamh,Campbell_2018_1,Scarabaeoidea,density of individuals,Number of individuals,Phyllophaga sp.,pitfall traps,NA,NA,0,,unburned vs burned,7300,408,0.02,,54,0.02,,54,-999,-999,-999,-999,-999,-999,No variability measure reported,Appendix A,,,,,,,,,,,,,,,0.02,,0.02,
Niamh,Campbell_2018_1,Scarabaeoidea,density of individuals,Number of individuals,Anomala sp.,pitfall traps,NA,NA,0,,unburned vs burned,7300,408,0,,54,0,,54,-999,-999,-999,-999,-999,-999,No variability measure reported,Appendix A,,,,,,,,,,,,,,,0,,0,
Niamh,Campbell_2018_1,Scarabaeoidea,density of individuals,Number of individuals,Ateuchus sp.,pitfall traps,NA,NA,0,,unburned vs burned,7300,408,0,,54,0.02,,54,-999,-999,-999,-999,-999,-999,No variability measure reported,Appendix A,,,,,,,,,,,,,,,0,,0.02,
Niamh,Campbell_2018_1,Scarabaeoidea,density of individuals,Number of individuals,Deltochilum gibbosum,pitfall traps,NA,NA,0,,unburned vs burned,7300,408,0,,54,0,,54,-999,-999,-999,-999,-999,-999,No variability measure reported,Appendix A,,,,,,,,,,,,,,,0,,0,
Niamh,Campbell_2018_1,Scarabaeoidea,density of individuals,Number of individuals,Onthophagus hecate,pitfall traps,NA,NA,0,,unburned vs burned,7300,408,0,,54,0,,54,-999,-999,-999,-999,-999,-999,No variability measure reported,Appendix A,,,,,,,,,,,,,,,0,,0,
Niamh,Bess_2002_1,Scarabaeoidea,density of individuals,Number of individuals,Diplotaxis species 1,pitfall traps,NA,50.27,0,,unburned vs burned,-999,126,0.17,,18,1.44,,18,-999,-999,-999,0.17,,18,No variability measure reported,Table 1,,,0.17,1.44,,,,,The fire killed all above-ground portions of standing trees,Categorical,100,The fire consumed all forest floor litter,Categorical,100,0.17,,1.44,
Niamh,Bess_2002_1,Scarabaeoidea,density of individuals,Number of individuals,Diplotaxis subangulata,pitfall traps,NA,50.27,0,,unburned vs burned,-999,126,0,,18,0.16,,18,-999,-999,-999,0,,18,No variability measure reported,Table 1,,,0.0000001,0.16,,,,,The fire killed all above-ground portions of standing trees,Categorical,100,The fire consumed all forest floor litter,Categorical,100,0,,0.16,
Niamh,Bess_2002_1,Scarabaeoidea,density of individuals,Number of individuals,Euphoria indus,pitfall traps,NA,50.27,0,,unburned vs burned,-999,126,0,,18,0.056,,18,-999,-999,-999,0,,18,No variability measure reported,Table 1,,,0.0000001,0.056,,,,,The fire killed all above-ground portions of standing trees,Categorical,100,The fire consumed all forest floor litter,Categorical,100,0,,0.056,
Niamh,Bess_2002_1,Scarabaeoidea,density of individuals,Number of individuals,Hoplia laticollis,pitfall traps,NA,50.27,0,,unburned vs burned,-999,126,0.16,,18,0,,18,-999,-999,-999,0.16,,18,No variability measure reported,Table 1,,,0.16,0.0000001,,,,,The fire killed all above-ground portions of standing trees,Categorical,100,The fire consumed all forest floor litter,Categorical,100,0.16,,0,
Niamh,Bess_2002_1,Scarabaeoidea,density of individuals,Number of individuals,Onthophagus cynomisi,pitfall traps,NA,50.27,0,,unburned vs burned,-999,126,0,,18,0,,18,-999,-999,-999,0,,18,No variability measure reported,Table 1,,,0.0000001,0.0000001,,,,,The fire killed all above-ground portions of standing trees,Categorical,100,The fire consumed all forest floor litter,Categorical,100,0,,0,
Niamh,Bess_2002_1,Scarabaeoidea,density of individuals,Number of individuals,Onthophagus species 1,pitfall traps,NA,50.27,0,,unburned vs burned,-999,126,0,,18,0,,18,-999,-999,-999,0,,18,No variability measure reported,Table 1,,,0.0000001,0.0000001,,,,,The fire killed all above-ground portions of standing trees,Categorical,100,The fire consumed all forest floor litter,Categorical,100,0,,0,
Niamh,Bess_2002_1,Scarabaeoidea,density of individuals,Number of individuals,Phyllophaga wickhami,pitfall traps,NA,50.27,0,,unburned vs burned,-999,126,0,,18,0,,18,-999,-999,-999,0,,18,No variability measure reported,Table 1,,,0.0000001,0.0000001,,,,,The fire killed all above-ground portions of standing trees,Categorical,100,The fire consumed all forest floor litter,Categorical,100,0,,0,
Niamh,Bess_2002_1,Scarabaeoidea,density of individuals,Number of individuals,UnidentiÞed species 1,pitfall traps,NA,50.27,0,,unburned vs burned,-999,126,0,,18,0,,18,-999,-999,-999,0,,18,No variability measure reported,Table 1,,,0.0000001,0.0000001,,,,,The fire killed all above-ground portions of standing trees,Categorical,100,The fire consumed all forest floor litter,Categorical,100,0,,0,
Niamh,Bess_2002_2,Scarabaeoidea,density of individuals,Number of individuals,Diplotaxis species 1,pitfall traps,NA,50.27,0,,unburned vs burned,-999,126,0.11,,18,1.44,,18,-999,-999,-999,0.11,,18,No variability measure reported,Table 1,,,0.11,1.44,,,,,The fire killed all above-ground portions of standing trees,Categorical,100,The fire consumed all forest floor litter,Categorical,100,0.11,,1.44,
Niamh,Bess_2002_2,Scarabaeoidea,density of individuals,Number of individuals,Diplotaxis subangulata,pitfall traps,NA,50.27,0,,unburned vs burned,-999,126,0,,18,0.16,,18,-999,-999,-999,0,,18,No variability measure reported,Table 1,,,0.0000001,0.16,,,,,The fire killed all above-ground portions of standing trees,Categorical,100,The fire consumed all forest floor litter,Categorical,100,0,,0.16,
Niamh,Bess_2002_2,Scarabaeoidea,density of individuals,Number of individuals,Euphoria indus,pitfall traps,NA,50.27,0,,unburned vs burned,-999,126,0.056,,18,0.056,,18,-999,-999,-999,0.056,,18,No variability measure reported,Table 1,,,0.056,0.056,,,,,The fire killed all above-ground portions of standing trees,Categorical,100,The fire consumed all forest floor litter,Categorical,100,0.056,,0.056,
Niamh,Bess_2002_2,Scarabaeoidea,density of individuals,Number of individuals,Hoplia laticollis,pitfall traps,NA,50.27,0,,unburned vs burned,-999,126,0,,18,0,,18,-999,-999,-999,0,,18,No variability measure reported,Table 1,,,0.0000001,0.0000001,,,,,The fire killed all above-ground portions of standing trees,Categorical,100,The fire consumed all forest floor litter,Categorical,100,0,,0,
Niamh,Bess_2002_2,Scarabaeoidea,density of individuals,Number of individuals,Onthophagus cynomisi,pitfall traps,NA,50.27,0,,unburned vs burned,-999,126,0.056,,18,0,,18,-999,-999,-999,0.056,,18,No variability measure reported,Table 1,,,0.056,0.0000001,,,,,The fire killed all above-ground portions of standing trees,Categorical,100,The fire consumed all forest floor litter,Categorical,100,0.056,,0,
Niamh,Bess_2002_2,Scarabaeoidea,density of individuals,Number of individuals,Onthophagus species 1,pitfall traps,NA,50.27,0,,unburned vs burned,-999,126,0.056,,18,0,,18,-999,-999,-999,0.056,,18,No variability measure reported,Table 1,,,0.056,0.0000001,,,,,The fire killed all above-ground portions of standing trees,Categorical,100,The fire consumed all forest floor litter,Categorical,100,0.056,,0,
Niamh,Bess_2002_2,Scarabaeoidea,density of individuals,Number of individuals,Phyllophaga wickhami,pitfall traps,NA,50.27,0,,unburned vs burned,-999,126,0,,18,0,,18,-999,-999,-999,0,,18,No variability measure reported,Table 1,,,0.0000001,0.0000001,,,,,The fire killed all above-ground portions of standing trees,Categorical,100,The fire consumed all forest floor litter,Categorical,100,0,,0,
Niamh,Bess_2002_2,Scarabaeoidea,density of individuals,Number of individuals,UnidentiÞed species 1,pitfall traps,NA,50.27,0,,unburned vs burned,-999,126,0,,18,0,,18,-999,-999,-999,0,,18,No variability measure reported,Table 1,,,0.0000001,0.0000001,,,,,The fire killed all above-ground portions of standing trees,Categorical,100,The fire consumed all forest floor litter,Categorical,100,0,,0,
